From Date,AT,RH,HOUR,MONTH,THI
2019-06-03 21:00:00,29.08,79.22,21,6,26.008716
2019-06-03 22:00:00,29.01,78.86,22,6,25.900306
2019-06-03 23:00:00,28.83,79.62,23,6,25.868786
2019-06-04 00:00:00,28.84,80.04,0,6,25.937816
2019-06-04 01:00:00,28.79,79.12,1,6,25.764488
2019-06-04 02:00:00,28.62,79.94,2,6,25.747408
2019-06-04 03:00:00,28.54,79.42,3,6,25.609408
2019-06-04 04:00:00,28.47,79.93,4,6,25.626081
2019-06-04 05:00:00,28.53,79.22,5,6,25.573006
2019-06-04 06:00:00,28.67,78.1,6,6,25.52297
2019-06-04 07:00:00,29.94,75.69,7,6,26.137916
2019-06-04 08:00:00,31.1,71.77,8,6,26.35736
2019-06-04 09:00:00,31.56,71.1,9,6,26.571859999999997
